0,cy,2018-10-10,0.195,0.696,0.642,0.0,0.147,-6.386,0.088,119.768,0.486
0,cy,2018-10-11,0.154,0.676,0.675,0.0,0.163,-5.777,0.124,121.178,0.457
0,cy,2019-04-03,0.149,0.703,0.653,0.0,0.166,-4.885,0.058,102.548,0.574
0,cy,2019-04-04,0.166,0.725,0.676,0.0,0.169,-4.597,0.062,100.787,0.581
0,cy,2019-04-06,0.253,0.791,0.755,0.0,0.145,-4.312,0.096,120.135,0.708
0,cy,2019-04-05,0.189,0.74,0.69,0.0,0.166,-4.543,0.06,104.517,0.607
0,cy,2019-03-12,0.276,0.797,0.641,0.018,0.134,-6.231,0.117,119.906,0.536
0,cy,2019-03-11,0.279,0.771,0.63,0.02,0.143,-5.932,0.121,113.197,0.471
0,cy,2019-03-13,0.278,0.795,0.617,0.015,0.125,-6.182,0.106,115.103,0.536
0,cy,2019-03-14,0.217,0.763,0.619,0.016,0.151,-6.119,0.111,121.383,0.435
0,cy,2019-03-15,0.192,0.748,0.626,0.0,0.154,-5.019,0.068,112.387,0.445
0,cy,2019-03-16,0.296,0.76,0.605,0.023,0.155,-6.184,0.106,115.671,0.45
0,cy,2019-03-17,0.372,0.726,0.546,0.023,0.136,-7.122,0.106,118.671,0.43
0,cy,2017-07-20,0.16,0.658,0.635,0.001,0.16,-5.42,0.087,115.664,0.506
0,cy,2017-07-21,0.166,0.615,0.679,0.001,0.177,-5.386,0.092,120.37,0.481
0,cy,2017-08-28,0.226,0.713,0.568,0.008,0.144,-6.832,0.113,122.997,0.466
0,cy,2017-08-27,0.148,0.686,0.589,0.011,0.136,-6.343,0.113,123.753,0.458
0,cy,2017-08-29,0.219,0.711,0.578,0.007,0.164,-6.715,0.116,122.272,0.479
0,cy,2017-08-30,0.218,0.696,0.571,0.007,0.151,-6.643,0.112,120.805,0.46
0,cy,2017-08-31,0.216,0.691,0.592,0.002,0.181,-6.351,0.126,124.257,0.48
0,cy,2017-09-01,0.191,0.68,0.62,0.001,0.197,-6.019,0.128,121.935,0.452
0,cy,2017-09-02,0.179,0.693,0.628,0.001,0.199,-6.025,0.13,118.846,0.477
0,cy,2017-09-05,0.141,0.67,0.647,0.0,0.158,-5.585,0.107,113.95,0.472
0,cy,2017-06-02,0.158,0.654,0.681,0.001,0.137,-5.194,0.125,111.906,0.577
0,cy,2017-09-24,0.138,0.646,0.65,0.0,0.124,-5.504,0.083,115.41,0.479
0,cy,2017-09-25,0.12,0.662,0.615,0.0,0.125,-5.708,0.097,119.354,0.451
0,cy,2017-09-26,0.168,0.638,0.609,0.0,0.113,-5.745,0.085,115.137,0.424
0,cy,2017-10-21,0.09,0.62,0.651,0.0,0.134,-5.275,0.066,113.191,0.407
0,cy,2017-10-22,0.076,0.611,0.653,0.0,0.138,-5.588,0.063,108.497,0.46
0,cy,2017-08-23,0.246,0.72,0.677,0.0,0.155,-5.175,0.097,116.89,0.596
0,cy,2018-01-26,0.1,0.712,0.649,0.0,0.169,-5.882,0.091,112.375,0.502
0,cy,2018-01-25,0.097,0.699,0.623,0.0,0.167,-6.517,0.088,110.059,0.498
0,cy,2018-01-27,0.078,0.726,0.62,0.0,0.163,-6.807,0.096,110.896,0.549
0,cy,2018-01-28,0.064,0.697,0.652,0.002,0.146,-6.494,0.089,113.942,0.527
0,cy,2018-01-29,0.067,0.682,0.664,0.002,0.142,-6.484,0.125,111.935,0.501
0,cy,2018-01-30,0.142,0.662,0.639,0.024,0.183,-6.737,0.118,117.116,0.468
0,cy,2018-01-31,0.228,0.679,0.572,0.027,0.177,-7.151,0.115,112.042,0.483
0,cy,2018-02-25,0.172,0.699,0.662,0.0,0.195,-5.66,0.106,122.012,0.563
0,cy,2018-02-26,0.184,0.716,0.678,0.001,0.207,-5.643,0.098,120.843,0.525
0,cy,2018-02-28,0.226,0.681,0.643,0.001,0.153,-5.509,0.082,121.828,0.444
0,cy,2018-04-19,0.184,0.668,0.673,0.001,0.193,-5.972,0.083,124.32,0.463
0,cy,2017-11-27,0.185,0.615,0.606,0.001,0.105,-6.223,0.043,119.533,0.414
0,cy,2017-11-28,0.201,0.599,0.61,0.001,0.103,-6.092,0.044,125.581,0.392
0,cy,2017-11-29,0.204,0.607,0.6,0.0,0.105,-5.684,0.047,123.742,0.402
0,cy,2017-11-30,0.166,0.58,0.609,0.0,0.119,-5.553,0.058,130.012,0.379
0,cy,2018-01-17,0.096,0.724,0.685,0.023,0.123,-5.439,0.105,118.364,0.523
0,cy,2018-01-18,0.103,0.703,0.697,0.001,0.117,-5.304,0.103,119.255,0.497
